JENO,DR_sum,CR_sum,Differ
20170228963,1755600,1755600,0
20170228964,6657200,6657200,0
20170228965,26500000,26500000,0
20170228966,1650000,1650000,0
20170228967,3333990,3333990,0
20170228968,21759100,21759100,0
20170228969,21792100,21792100,0
20170228970,571000,571000,0
20170228971,3750000,3750000,0
20170228972,14500,14500,0
20170228973,275000,275000,0
20170228974,55000,55000,0
20170228975,913000,913000,0
20170228976,1210000,1210000,0
20170228977,18933120,18933120,0
20170228978,43820000,43820000,0
20170228979,41664359,41664359,0
20170228980,2580000,2580000,0
20170228981,11298000,11298000,0
20170228982,19984960,19984960,0
20170228983,9992480,9992480,0
20170228984,6633257,6633257,0
20170228985,12622080,12622080,0
20170228986,9466560,9466560,0
20170228988,16093150,16093150,0
20170228990,194734,194734,0
20170228991,26296000,26296000,0
20170228992,3502400,3502400,0
20170228993,13610300,13610300,0
20170228994,-201086876,-201086876,0
20170228995,91487000,91487000,0
20170228996,747756,747756,0
20170228997,2947883,2947883,0
20170228998,120751,120751,0
20170228999,2465000,2465000,0
20170306100,66000,66000,0
20170306101,66000,66000,0
20170306102,66000,66000,0
20170306103,66000,66000,0
20170306104,66000,66000,0
20170306105,66000,66000,0
20170306106,66000,66000,0
20170306107,66000,66000,0
20170306108,66000,66000,0
20170306109,66000,66000,0
20170306110,66000,66000,0
20170306111,66000,66000,0
20170306112,66000,66000,0
20170306113,66000,66000,0
20170306114,66000,66000,0
20170306115,66000,66000,0
20170306116,66000,66000,0
20170306117,66000,66000,0
20170306118,66000,66000,0
20170306119,66000,66000,0
20170306120,66000,66000,0
20170306121,66000,66000,0
20170306122,66000,66000,0
20170306123,88000,88000,0
20170306124,66000,66000,0
20170306125,66000,66000,0
20170306126,66000,66000,0
20170306127,66000,66000,0
20170306128,66000,66000,0
20170306129,66000,66000,0
20170306130,22000,22000,0
20170306131,66000,66000,0
20170306132,66000,66000,0
20170306133,66000,66000,0
20170306134,66000,66000,0
20170306135,66000,66000,0
20170306136,66000,66000,0
20170306137,66000,66000,0
20170306138,66000,66000,0
20170306139,66000,66000,0
20170306140,66000,66000,0
20170306141,66000,66000,0
20170306142,66000,66000,0
20170306143,66000,66000,0
20170306144,66000,66000,0
20170306145,66000,66000,0
20170306146,66000,66000,0
20170306147,66000,66000,0
20170306148,66000,66000,0
20170306149,66000,66000,0
20170306150,66000,66000,0
20170306151,66000,66000,0
20170306152,66000,66000,0
20170306153,66000,66000,0
20170306154,66000,66000,0
20170306155,66000,66000,0
20170306156,66000,66000,0
20170306157,66000,66000,0
20170306158,66000,66000,0
20170306159,66000,66000,0
20170306160,66000,66000,0
20170306161,66000,66000,0
20170306162,110000,110000,0
20170306163,66000,66000,0
20170306164,66000,66000,0
20170306165,66000,66000,0
20170306166,66000,66000,0
20170306167,66000,66000,0
20170306168,66000,66000,0
20170306169,66000,66000,0
20170306170,66000,66000,0
20170306171,66000,66000,0
20170306172,66000,66000,0
20170306173,66000,66000,0
20170306174,66000,66000,0
20170306175,66000,66000,0
20170306176,66000,66000,0
20170306177,66000,66000,0
20170306178,66000,66000,0
20170306179,66000,66000,0
20170306180,66000,66000,0
20170306181,66000,66000,0
20170306182,66000,66000,0
20170306183,66000,66000,0
20170306184,66000,66000,0
20170306185,66000,66000,0
20170306186,220000,220000,0
20170306187,44000,44000,0
20170306188,66000,66000,0
20170306189,7830000,7830000,0
20170306190,20000,20000,0
20170306191,55000,55000,0
20170306192,55000,55000,0
20170306193,55000,55000,0
20170306194,-66000,-66000,0
20170306195,62035000,62035000,0
20170306196,66000,66000,0
20170306197,125000,125000,0
20170306198,275000,275000,0
20170306199,2047000,2047000,0
20170306200,400000,400000,0
20170306201,11000,11000,0
20170306202,400000,400000,0
20170306203,1770000,1770000,0
20170306204,394440,394440,0
20170306205,550000,550000,0
20170307100,33000,33000,0
20170307101,216180,216180,0
20170307102,142010,142010,0
20170307103,33160,33160,0
20170307104,68720,68720,0
20170307105,44000,44000,0
20170307106,34760,34760,0
20170307107,107360,107360,0
20170307108,51800,51800,0
20170307109,44110,44110,0
20170307110,33080,33080,0
20170307111,33000,33000,0
20170307112,190080,190080,0
20170307113,57750,57750,0
20170307114,222100,222100,0
20170307115,344520,344520,0
20170307116,66400,66400,0
20170307117,35080,35080,0
20170307118,66000,66000,0
20170307119,105600,105600,0
20170307120,111120,111120,0
20170307121,64900,64900,0
20170307122,44000,44000,0
20170307123,66000,66000,0
20170307124,51810,51810,0
20170307125,33000,33000,0
20170307126,39050,39050,0
20170307127,33000,33000,0
20170307128,33080,33080,0
20170307129,33000,33000,0
20170307130,33000,33000,0
20170307131,198400,198400,0
20170307132,45100,45100,0
20170307133,33000,33000,0
20170307134,33000,33000,0
20170307135,124960,124960,0
20170307136,33000,33000,0
20170307137,33000,33000,0
20170307138,33000,33000,0
20170307139,33000,33000,0
20170307140,33400,33400,0
20170307141,289870,289870,0
20170307142,33000,33000,0
20170307143,66000,66000,0
20170307144,43230,43230,0
20170307145,75240,75240,0
20170307146,39080,39080,0
20170307147,49610,49610,0
20170307148,33000,33000,0
20170307149,55000,55000,0
20170307150,34280,34280,0
20170307151,33080,33080,0
20170307152,36760,36760,0
20170307153,33000,33000,0
20170307154,43890,43890,0
20170307155,79310,79310,0
20170307156,39490,39490,0
20170307157,54920,54920,0
20170307158,33000,33000,0
20170307159,33240,33240,0
20170307160,53790,53790,0
20170307161,321420,321420,0
20170307162,33000,33000,0
20170307163,95480,95480,0
20170307164,33080,33080,0
20170307165,33000,33000,0
20170307166,192320,192320,0
20170307167,33000,33000,0
20170307168,66000,66000,0
20170307169,94160,94160,0
20170307170,66000,66000,0
20170307171,44720,44720,0
20170307172,33000,33000,0
20170307173,33000,33000,0
20170307174,75900,75900,0
20170307175,58190,58190,0
20170307176,33000,33000,0
20170307177,33320,33320,0
20170307178,113440,113440,0
20170307179,34200,34200,0
20170307180,33880,33880,0
20170307181,33080,33080,0
20170307182,34760,34760,0
20170307183,33000,33000,0
20170307184,66000,66000,0
20170307185,33000,33000,0
20170307186,66240,66240,0
20170307187,68640,68640,0
20170307188,115500,115500,0
20170307189,66000,66000,0
20170307190,33000,33000,0
20170307191,33960,33960,0
20170307192,207680,207680,0
20170307193,45760,45760,0
20170307194,33000,33000,0
20170307195,90530,90530,0
20170307196,66000,66000,0
20170307197,99000,99000,0
20170307198,54670,54670,0
20170307199,44000,44000,0
20170307200,33000,33000,0
20170307201,35800,35800,0
20170307202,66000,66000,0
20170307203,35200,35200,0
20170307204,109230,109230,0
20170307205,33080,33080,0
20170307206,33000,33000,0
20170307207,122100,122100,0
20170307208,34870,34870,0
20170307209,51590,51590,0
20170307210,45870,45870,0
20170307211,66000,66000,0
20170307212,33400,33400,0
20170307213,74140,74140,0
20170307214,243650,243650,0
20170307215,33000,33000,0
20170307216,35320,35320,0
20170307217,33000,33000,0
20170307218,33000,33000,0
20170307219,44080,44080,0
20170307220,33000,33000,0
20170307221,33000,33000,0
20170307222,52690,52690,0
20170307223,99000,99000,0
20170307224,75570,75570,0
20170307225,44160,44160,0
20170307226,36520,36520,0
20170307227,33560,33560,0
20170307228,38720,38720,0
20170307229,33160,33160,0
20170307230,33000,33000,0
20170307231,37960,37960,0
20170307232,33000,33000,0
20170307234,66000,66000,0
20170307235,66000,66000,0
20170307236,825000,825000,0
20170307237,165000,165000,0
20170307238,440000,440000,0
20170307239,385000,385000,0
20170307240,440000,440000,0
20170307241,275000,275000,0
20170307242,1122000,1122000,0
20170307243,440000,440000,0
20170307244,770000,770000,0
20170307245,495000,495000,0
20170307246,440000,440000,0
20170307247,715000,715000,0
20170307248,770000,770000,0
20170307249,440000,440000,0
20170307250,451000,451000,0
20170307251,330000,330000,0
20170307252,385000,385000,0
20170307253,165000,165000,0
20170307254,385000,385000,0
20170307255,495000,495000,0
20170307256,495000,495000,0
20170307257,825000,825000,0
20170307258,847000,847000,0
20170307259,715000,715000,0
20170307260,660000,660000,0
20170307261,803000,803000,0
20170307262,220000,220000,0
20170307263,440000,440000,0
20170307264,983930,983930,0
20170307265,1100000,1100000,0
20170307266,400000,400000,0
20170307267,3600000,3600000,0
20170307268,330000,330000,0
20170307269,-1122000,-1122000,0
20170307270,242000,242000,0
20170307271,1466000,1466000,0
20170307272,1648000,1648000,0
20170307273,23910100,23910100,0
20170307274,1991000,1991000,0
20170307275,2642200,2642200,0
20170310100,600000,600000,0
20170310101,530000,530000,0
20170310102,580000,580000,0
20170310103,580000,580000,0
20170310104,400000,400000,0
20170310105,440000,440000,0
20170310106,253000,253000,0
20170310107,1000000,1000000,0
20170310108,880000,880000,0
20170310109,880000,880000,0
20170310110,480000,480000,0
20170310111,770000,770000,0
20170310112,660000,660000,0
20170310113,320000,320000,0
20170310114,290000,290000,0
20170310115,660000,660000,0
20170310116,280500,280500,0
20170310117,297000,297000,0
20170310118,121000,121000,0
20170310119,1463000,1463000,0
20170310120,158510,158510,0
20170310121,44000,44000,0
20170310122,24000,24000,0
20170310123,1199000,1199000,0
20170310124,0,0,0
20170310125,400000,400000,0
20170310126,3000,3000,0
20170310127,6000,6000,0
20170310128,269400,269400,0
20170310129,67200,67200,0
20170310130,1152460,1152460,0
20170310131,116400,116400,0
20170310132,699310,699310,0
20170310133,90812000,90812000,0
20170310134,9757820,9757820,0
20170310137,73672150,73672150,0
20170310138,2923860,2923860,0
20170310139,200000,200000,0
20170310140,9500,9500,0
20170310141,1070440,1070440,0
20170310142,25152675,25152675,0
20170310143,1518000,1518000,0
20170310144,2360000,2360000,0
20170310145,528000,528000,0
20170310146,1540000,1540000,0
20170310147,880000,880000,0
20170310148,3922060,3922060,0
20170310149,5339000,5339000,0
20170310150,66000,66000,0
20170310151,396000,396000,0
20170310152,259000,259000,0
20170310153,48080,48080,0
20170310155,660000,660000,0
20170310156,1100000,1100000,0
20170310157,25152675,25152675,0
20170310158,2640000,2640000,0
20170310159,550000,550000,0
20170310162,60743850,60743850,0
20170310163,66000,66000,0
20170310164,66000,66000,0
20170310165,66000,66000,0
20170310166,2475000,2475000,0
20170310167,18228580,18228580,0
20170310168,5120000,5120000,0
20170310169,11000000,11000000,0
20170310170,73773700,73773700,0
20170310171,462000,462000,0
20170310172,1990000,1990000,0
20170310173,18500000,18500000,0
20170310174,9207000,9207000,0
20170310175,-66000,-66000,0
20170310176,66000,66000,0
20170310177,990000,990000,0
20170310178,825000,825000,0
20170310179,161040000,161040000,0
20170310180,230560000,230560000,0
20170310181,49068430,49068430,0
20170310182,120000,120000,0
20170310183,120000,120000,0
20170310184,50000,50000,0
20170310185,235000,235000,0
20170310186,154000,154000,0
20170310187,1045000,1045000,0
20170310188,77000,77000,0
20170310189,768000,768000,0
20170310190,4095000,4095000,0
20170310191,1652970,1652970,0
20170310192,800000,800000,0
20170310193,200000,200000,0
20170310194,744440,744440,0
20170310195,744440,744440,0
20170310196,788880,788880,0
20170310197,300000,300000,0
20170310198,913000,913000,0
20170310199,0,0,0
20170315100,77000,77000,0
20170315101,77000,77000,0
20170315102,22000,22000,0
20170315103,5500,5500,0
20170315104,55000,55000,0
20170315105,77000,77000,0
20170315106,77000,77000,0
20170315107,110000,110000,0
20170315108,77000,77000,0
20170315109,77000,77000,0
20170315110,5500,5500,0
20170315111,99000,99000,0
20170315112,77000,77000,0
20170315113,77000,77000,0
20170315114,77000,77000,0
20170315115,5500,5500,0
20170315116,77000,77000,0
20170315117,8800,8800,0
20170315118,8800,8800,0
20170315119,8800,8800,0
20170315120,17600,17600,0
20170315121,8800,8800,0
20170315122,8800,8800,0
20170315123,8800,8800,0
20170315124,110000,110000,0
20170315125,77000,77000,0
20170315126,8800,8800,0
20170315127,8800,8800,0
20170315128,8800,8800,0
20170315129,8800,8800,0
20170315130,8800,8800,0
20170315131,132000,132000,0
20170315132,85800,85800,0
20170315133,8800,8800,0
20170315134,5500,5500,0
20170315135,8800,8800,0
20170315136,77000,77000,0
20170315137,22000,22000,0
20170315138,66000,66000,0
20170315139,77000,77000,0
20170315140,77000,77000,0
20170315141,77000,77000,0
20170315142,8800,8800,0
20170315143,77000,77000,0
20170315144,77000,77000,0
20170315145,77000,77000,0
20170315146,77000,77000,0
20170315147,77000,77000,0
20170315148,77000,77000,0
20170315149,77000,77000,0
20170315150,77000,77000,0
20170315151,77000,77000,0
20170315152,77000,77000,0
20170315153,77000,77000,0
20170315154,77000,77000,0
20170315155,77000,77000,0
20170315156,77000,77000,0
20170315157,77000,77000,0
20170315158,77000,77000,0
20170315159,77000,77000,0
20170315160,85800,85800,0
20170315161,8800,8800,0
20170315162,77000,77000,0
20170315163,5500,5500,0
20170315164,77000,77000,0
20170315165,77000,77000,0
20170315166,77000,77000,0
20170315167,77000,77000,0
20170315168,8800,8800,0
20170315169,77000,77000,0
20170315170,77000,77000,0
20170315171,77000,77000,0
20170315172,77000,77000,0
20170315173,77000,77000,0
20170315174,121000,121000,0
20170315175,77000,77000,0
20170315176,77000,77000,0
20170315177,77000,77000,0
20170315178,77000,77000,0
20170315179,5500,5500,0
20170315180,77000,77000,0
20170315181,77000,77000,0
20170315182,8800,8800,0
20170315183,77000,77000,0
20170315184,77000,77000,0
20170315185,77000,77000,0
20170315186,77000,77000,0
20170315187,77000,77000,0
20170315188,77000,77000,0
20170315189,77000,77000,0
20170315190,5500,5500,0
20170315191,5500,5500,0
20170315192,22000,22000,0
20170315193,5500,5500,0
20170315194,8800,8800,0
20170315195,5500,5500,0
20170315196,77000,77000,0
20170315197,77000,77000,0
20170315198,77000,77000,0
20170315199,77000,77000,0
20170315200,77000,77000,0
20170315201,77000,77000,0
20170315202,8800,8800,0
20170315203,77000,77000,0
20170315204,8800,8800,0
20170315205,77000,77000,0
20170315206,77000,77000,0
20170315207,77000,77000,0
20170315208,77000,77000,0
20170315209,77000,77000,0
20170315210,77000,77000,0
20170315211,77000,77000,0
20170315212,77000,77000,0
20170315213,77000,77000,0
20170315214,22000,22000,0
20170315215,22000,22000,0
20170315216,77000,77000,0
20170315217,77000,77000,0
20170315218,77000,77000,0
20170315219,22000,22000,0
20170315220,77000,77000,0
20170315221,77000,77000,0
20170315222,77000,77000,0
20170315223,8800,8800,0
20170315224,77000,77000,0
20170315225,77000,77000,0
20170315226,77000,77000,0
20170315227,8800,8800,0
20170315228,77000,77000,0
20170315229,77000,77000,0
20170315230,77000,77000,0
20170315231,77000,77000,0
20170315232,5500,5500,0
20170315233,77000,77000,0
20170315234,154000,154000,0
20170315235,121000,121000,0
20170315236,77000,77000,0
20170315237,77000,77000,0
20170315238,77000,77000,0
20170315239,77000,77000,0
20170315240,77000,77000,0
20170315241,5500,5500,0
20170315242,77000,77000,0
20170315243,5500,5500,0
20170315244,77000,77000,0
20170315245,85800,85800,0
20170315246,77000,77000,0
20170315247,77000,77000,0
20170315248,77000,77000,0
20170315249,77000,77000,0
20170315250,77000,77000,0
20170315251,77000,77000,0
20170315252,8800,8800,0
20170315253,77000,77000,0
20170315254,77000,77000,0
20170315255,77000,77000,0
20170315256,85800,85800,0
20170315257,8800,8800,0
20170315258,77000,77000,0
20170315259,77000,77000,0
20170315260,77000,77000,0
20170315261,77000,77000,0
20170315262,77000,77000,0
20170315263,77000,77000,0
20170315264,77000,77000,0
20170315265,77000,77000,0
20170315266,77000,77000,0
20170315267,77000,77000,0
20170315268,77000,77000,0
20170315269,8800,8800,0
20170315270,77000,77000,0
20170315271,77000,77000,0
20170315272,8800,8800,0
20170315273,77000,77000,0
20170315274,8800,8800,0
20170315275,77000,77000,0
20170315276,77000,77000,0
20170315277,5500,5500,0
20170315278,8800,8800,0
20170315279,8800,8800,0
20170315280,77000,77000,0
20170315281,77000,77000,0
20170315282,5500,5500,0
20170315283,77000,77000,0
20170315284,77000,77000,0
20170315285,5500,5500,0
20170315286,77000,77000,0
20170315287,55000,55000,0
20170315288,77000,77000,0
20170315289,77000,77000,0
20170315290,77000,77000,0
20170315291,66000,66000,0
20170315292,5500,5500,0
20170315293,8800,8800,0
20170315294,5500,5500,0
20170315295,77000,77000,0
20170315296,5500,5500,0
20170315297,5500,5500,0
20170315298,77000,77000,0
